"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41290","Verify Discussion functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDiscussionButton"
"","177","Verify register link functionality","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testRegisterLinkClick"
"","133228","Verify OTP input with valid 6-digit code","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidOTPVerification"
"","98052","Verify category selection functionality","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testCategorySelection"
"","13508","Verify contact us form is accessible from login screen","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testContactUsFormAccess"
"","25","Verify user greeting personalization","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testUserGreetingPersonalization"
"","6752","Verify login with invalid credentials","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testInvalidCredentials"
"","96837","Verify English language selection","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEnglishLanguageSelection"
"","96819","Verify email field validation with invalid email format","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testInvalidEmailValidation"
"","61615","Verify habit navigation","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testHabitNavigation"
"","96925","Verify contact us form validation with empty fields","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsEmptyFields"
"","99824","Verify special characters and unicode input handling","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpecialCharactersInput"
"","20550","Verify meeting functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testmeetingButton"
"","102405","Verify Weight functionality and tabs","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testWeightButton"
"","6610","Verify forgot password with valid email","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordValidEmail"
"","98067","Verify special characters in contact form fields","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testSpecialCharactersInput"
"","98042","Verify form submission with missing subject field","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingSubjectValidation"
"","2912","Verify email with special characters","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmailWithSpecialCharacters"
"","1408","Verify keyboard interaction with email field","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmailFieldKeyboardInteraction"
"","61655","Verify Set Targets functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testSetTargetsButton"
"","121424","Verify OTP validation with invalid code","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testInvalidOTPInput"
"","1612","Verify password field functionality","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordFieldInput"
"","96726","Verify form state after multiple error scenarios","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFormStateAfterErrors"
"","98101","Verify long text input handling in message field","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testLongMessageInput"
"","98053","Verify keyboard behavior with contact form fields","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testKeyboardInteraction"
"","2855","Verify field navigation and tab order","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFieldNavigationOrder"
"","98133","Verify contact form with minimum valid data","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMinimumValidData"
"","41110","Verify dashboard refresh functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardRefresh"
"","98035","Verify form field character limits","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFieldCharacterLimits"
"","7249","Verify password reset with invalid email format","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testInvalidEmailFormatReset"
"","61635","Verify Meals functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMealsButton"
"","61650","Verify Exercise functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testExerciseButton"
"","81794","Verify notification button functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testNotificationButton"
"","98084","Verify form submission with missing message field","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingMessageValidation"
"","130384","Verify dashboard loads successfully after login","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardLoadsSuccessfully"
"","271","Verify navigation links are visible","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testNavigationLinksVisibility"
"","96893","Verify change language functionality","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testChangeLanguageNavigation"
"","96783","Verify Spanish language selection","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpanishLanguageSelection"
"","106236","Verify contact us form with valid data","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsValidData"
"","96735","Verify back navigation from language selection","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLanguageBackNavigation"
"","62616","Verify recipes functionality","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testrecipesButton"
"","151587","Verify successful login and profile access","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLoginSuccessfully"
"","96937","Verify contact us back navigation","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsBackNavigation"
"","9745","Verify app state persistence after backgrounding","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testAppBackgroundingScenario"
"","2166","Verify successful contact form submission with valid data","HabitNu Android Mobile Automation","2026-01-08","broken","2026-01-08","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testValidContactFormSubmission"
"","4930","Verify forgot password with empty email","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordEmptyEmail"
"","101739","Comprehensive dashboard workflow test","HabitNu Android Mobile Automation","2026-01-08","failed","2026-01-08","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testComprehensiveDashboardWorkflow"
"","1553","Verify keyboard interaction with password field","HabitNu Android Mobile Automation","2026-01-08","passed","2026-01-08","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordFieldKeyboardInteraction"
