"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3423","Verify login with empty password shows password error","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmptyPasswordLogin"
"","97914","Verify multiple password reset attempts","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testMultipleResetAttempts"
"","96569","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testIncompleteOTPVerification"
"","96929","Verify English language selection","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEnglishLanguageSelection"
"","97912","Verify contact form with minimum valid data","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMinimumValidData"
"","18","Verify weight progress information","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testWeightProgressInformation"
"","97980","Verify form state preservation during navigation","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFormStatePreservation"
"","151691","Verify successful login and profile access","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLoginSuccessfully"
"","6635","Verify password reset with invalid email format","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testInvalidEmailFormatReset"
"","40940","Verify dashboard refresh functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardRefresh"
"","13414","Verify contact us form is accessible from login screen","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testContactUsFormAccess"
"","3201","Verify email with special characters","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmailWithSpecialCharacters"
"","99730","Verify rapid multiple login attempts","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testRapidLoginAttempts"
"","3424","Verify memory handling with large text input","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLargeTextInputHandling"
"","7849","Verify forgot password functionality with valid email","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidEmailPasswordReset"
"","172","Verify contact us form navigation","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsNavigation"
"","10898","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testOTPBackNavigation"
"","1706","Verify email field accepts valid email format","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testValidEmailInput"
"","1610","Verify password field functionality","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordFieldInput"
"","10771","Verify send code via email functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSendCodeViaEmail"
"","105046","Verify contact us form with valid data","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsValidData"
"","97888","Verify keyboard behavior with contact form fields","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testKeyboardInteraction"
"","61619","Verify Meals functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMealsButton"
"","3097","Verify forgot password with empty email","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordEmptyEmail"
"","19","Verify user greeting personalization","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testUserGreetingPersonalization"
"","96811","Verify contact us form validation with empty fields","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsEmptyFields"
"","20539","Verify meeting functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testmeetingButton"
"","97939","Verify long text input handling in message field","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testLongMessageInput"
"","4334","Verify password reset success message","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordResetSuccessMessage"
"","749","Verify sign in with code navigation","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSignInWithCodeNavigation"
"","97538","Verify form submission with missing email field","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingEmailValidation"
"","2521","Verify all main UI elements are visible on login screen","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testMainUIElementsVisibility"
"","1018","Verify habit tracking functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testHabitTrackingElements"
"","41602","Verify Discussion functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDiscussionButton"
"","226","Verify navigation links are visible","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testNavigationLinksVisibility"
"","3196","Verify login with empty email shows email error","HabitNu Android Mobile Automation","2026-01-23","passed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmptyEmailLogin"
"","102363","Verify Weight functionality and tabs","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testWeightButton"
"","97839","Verify contact form stress test","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testContactFormStress"
"","98187","Verify form submission with missing message field","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingMessageValidation"
"","80698","Verify profile functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testprofileButton"
"","42292","Verify FitnessVideos functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testFitnessVideosButton"
"","61615","Verify habit navigation","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testHabitNavigation"
"","101699","Comprehensive dashboard workflow test","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testComprehensiveDashboardWorkflow"
"","97981","Verify back navigation from contact form","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testBackNavigation"
"","61618","Verify dashboard state persistence","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardStatePersistence"
"","99437","Verify special characters and unicode input handling","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpecialCharactersInput"
"","11002","Verify app state persistence after backgrounding","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testAppBackgroundingScenario"
"","98033","Verify form accessibility and usability","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFormAccessibility"
"","1770","Verify OTP send via email functionality","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testSendOTPViaEmail"
"","96876","Verify email field validation with invalid email format","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testInvalidEmailValidation"
"","97950","Verify multiple form submissions","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMultipleFormSubmissions"
"","97933","Verify special characters in contact form fields","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testSpecialCharactersInput"
"","97909","Verify form field character limits","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFieldCharacterLimits"
"","96978","Verify contact us back navigation","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsBackNavigation"
"","62355","Verify Medication functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMedicationButton"
"","101696","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testIncompleteOTPInput"
"","96584","Verify OTP input with valid 6-digit code","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidOTPVerification"
"","97973","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testOTPBackNavigation"
"","96868","Verify Spanish language selection","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpanishLanguageSelection"
"","81803","Verify notification button functionality","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testNotificationButton"
"","97247","Verify form state after multiple error scenarios","HabitNu Android Mobile Automation","2026-01-23","broken","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFormStateAfterErrors"
"","30115","Verify footer links are visible","HabitNu Android Mobile Automation","2026-01-23","failed","2026-01-23","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFooterLinksVisibility"
