"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81793","Verify notification button functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testNotificationButton"
"","5146","Verify forgot password with valid email","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordValidEmail"
"","97133","Verify change language functionality","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testChangeLanguageNavigation"
"","2891","Verify memory handling with large text input","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLargeTextInputHandling"
"","98884","Verify special characters and unicode input handling","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpecialCharactersInput"
"","96702","Verify English language selection","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEnglishLanguageSelection"
"","41877","Verify Discussion functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDiscussionButton"
"","10345","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testOTPBackNavigation"
"","99798","Verify rapid multiple login attempts","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testRapidLoginAttempts"
"","99501","Verify network interruption handling during authentication","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testNetworkInterruptionScenario"
"","39","Verify user greeting personalization","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testUserGreetingPersonalization"
"","6657","Verify login with invalid credentials","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testInvalidCredentials"
"","97383","Verify form submission with missing email field","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingEmailValidation"
"","151411","Verify successful login and profile access","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLoginSuccessfully"
"","7045","Verify forgot password functionality with valid email","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testValidEmailPasswordReset"
"","20","Verify weight progress information","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testWeightProgressInformation"
"","147","Verify forgot password link navigation","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordNavigation"
"","96724","Verify Spanish language selection","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSpanishLanguageSelection"
"","61715","Verify Meals functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMealsButton"
"","97887","Verify keyboard behavior with contact form fields","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testKeyboardInteraction"
"","100339","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testIncompleteOTPInput"
"","97919","Verify form state preservation during navigation","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFormStatePreservation"
"","3236","Verify email with special characters","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmailWithSpecialCharacters"
"","64","Verify sign in button state","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSignInButtonState"
"","97910","Verify contact form with minimum valid data","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMinimumValidData"
"","15074","Verify main dashboard UI elements are visible","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMainDashboardUIElements"
"","3245","Verify login with empty email shows email error","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmptyEmailLogin"
"","98111","Verify form submission with missing message field","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingMessageValidation"
"","97880","Verify long text input handling in message field","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testLongMessageInput"
"","41597","Verify dashboard refresh functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardRefresh"
"","97596","Verify back navigation from forgot password screen","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testForgotPasswordBackNavigation"
"","97126","Verify contact us form validation with empty fields","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsEmptyFields"
"","31841","Verify OTP input using Gmail fetch","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testValidOTPFromGmail"
"","30104","Verify footer links are visible","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFooterLinksVisibility"
"","97866","Verify multiple form submissions","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMultipleFormSubmissions"
"","4038","Verify numeric password input","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testNumericPasswordInput"
"","4243","Verify login with invalid email format","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testInvalidEmailFormat"
"","61695","Verify dashboard state persistence","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardStatePersistence"
"","10049","Verify bottom navigation tabs are functional","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testBottomNavigationTabs"
"","62224","Verify recipes functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testrecipesButton"
"","118224","Verify OTP validation with invalid code","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testInvalidOTPInput"
"","23317","Verify password reset with empty email field","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testEmptyEmailPasswordReset"
"","13463","Verify contact us form is accessible from login screen","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testContactUsFormAccess"
"","97878","Verify category selection functionality","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testCategorySelection"
"","96874","Verify contact us back navigation","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsBackNavigation"
"","15812","Verify forgot password with invalid email","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordInvalidEmail"
"","3771","Verify login with empty credentials shows validation errors","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmptyLogin"
"","190","Verify contact us form navigation","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsNavigation"
"","3103","Verify forgot password with empty email","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testForgotPasswordEmptyEmail"
"","61659","Verify habit navigation","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testHabitNavigation"
"","97972","Verify form submission with missing subject field","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testMissingSubjectValidation"
"","96761","Verify back navigation from language selection","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testLanguageBackNavigation"
"","374","Verify sign in with code navigation","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSignInWithCodeNavigation"
"","96561","Verify OTP validation with incomplete code","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testIncompleteOTPVerification"
"","3715","Verify maximum length input handling","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testMaxLengthInput"
"","61613","Verify Exercise functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testExerciseButton"
"","154","Verify navigation links are visible","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testNavigationLinksVisibility"
"","97849","Verify special characters in contact form fields","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testSpecialCharactersInput"
"","62601","Verify Medication functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testMedicationButton"
"","3330","Verify login with empty password shows password error","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testEmptyPasswordLogin"
"","97912","Verify form field character limits","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFieldCharacterLimits"
"","61640","Verify Set Targets functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testSetTargetsButton"
"","1778","Verify OTP send via email functionality","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testSendOTPViaEmail"
"","97939","Verify back navigation from contact form","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testBackNavigation"
"","42154","Verify FitnessVideos functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testFitnessVideosButton"
"","96643","Verify email field validation with invalid email format","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testInvalidEmailValidation"
"","10203","Verify app state persistence after backgrounding","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testAppBackgroundingScenario"
"","97932","Verify back navigation from OTP screen","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testOTPBackNavigation"
"","1592","Verify password field functionality","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordFieldInput"
"","9694","Verify send code via email functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testSendCodeViaEmail"
"","6442","Verify password reset with invalid email format","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testInvalidEmailFormatReset"
"","97925","Verify form accessibility and usability","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testFormAccessibility"
"","80678","Verify profile functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testprofileButton"
"","130292","Verify dashboard loads successfully after login","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardLoadsSuccessfully"
"","105549","Verify contact us form with valid data","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsValidData"
"","101939","Verify Weight functionality and tabs","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testWeightButton"
"","96632","Verify form state after multiple error scenarios","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFormStateAfterErrors"
"","97951","Verify contact form stress test","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testContactFormStress"
"","97886","Verify multiple password reset attempts","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.forgotPasswordTestAndroid","Android Login Tests","com.habitnu.tests.android.forgotPasswordTestAndroid","testMultipleResetAttempts"
"","1516","Verify keyboard interaction with password field","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordFieldKeyboardInteraction"
"","1822","Verify email field accepts valid email format","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testValidEmailInput"
"","2388","Verify field navigation and tab order","HabitNu Android Mobile Automation","2026-01-12","passed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testFieldNavigationOrder"
"","96693","Verify form validation with all empty fields","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.contactUsTestAndroid","Android Login Tests","com.habitnu.tests.android.contactUsTestAndroid","testEmptyFormValidation"
"","4561","Verify password reset success message","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testPasswordResetSuccessMessage"
"","41455","Verify scrolling functionality","HabitNu Android Mobile Automation","2026-01-12","failed","2026-01-12","com.habitnu.tests.android.dashboardTestAndroid","Android Login Tests","com.habitnu.tests.android.dashboardTestAndroid","testDashboardScrolling"
"","97048","Verify contact us form with invalid email","HabitNu Android Mobile Automation","2026-01-12","broken","2026-01-12","com.habitnu.tests.android.loginTestAndroid","Android Login Tests","com.habitnu.tests.android.loginTestAndroid","testContactUsInvalidEmail"
